,GZ_1h,Купля,13331,1,14:09:07,8.30769
,GZ_1h_2,Купля,13331,1,14:09:07,8.30769
,GZ_1h_1,Купля,13344,1,14:09:09,4.88889
,GZ_1h,Продажа,13349,1,14:15:55,8.30769
,GZ_1h_2,Продажа,13349,1,14:15:55,8.30769
,GZ_1h_1,Продажа,13398,1,14:24:14,4.88889
,SR_1h_2,Купля,7420,1,14:25:04,6.92308
,RI_1h,Купля,119040,1,14:28:03,184.61538
,RI_1h_1,Купля,119040,1,14:28:03,184.61538
,RI_1h_2,Купля,119040,1,14:28:03,184.61538
,SR_1h_2,Продажа,7431,1,14:28:06,6.92308
,SR_1h_1,Купля,7435,1,14:28:10,0.9
,RI_1h,Продажа,118940,1,14:29:14,184.61538
,RI_1h_1,Продажа,118940,1,14:29:14,184.61538
,RI_1h_2,Продажа,118940,1,14:29:14,184.61538
,SR_1h_1,Продажа,7444,1,14:37:09,0.9
