,GZ_1h_2,Продажа,14421,1,10:01:01,26.5
,GZ_1h_1,Продажа,14427,1,10:01:21,26.5
,GZ_1h_1,Купля,14434,1,10:01:28,26.5
,GZ_1h_2,Купля,14445,1,10:01:48,26.5
,SR_1h_1,Купля,8586,1,10:04:00,4.92308
,GZ_1h_1,Купля,14455,1,10:04:01,2.1
,SR_1h_1,Продажа,8614,1,10:04:05,4.92308
,GZ_1h_1,Продажа,14425,1,10:04:41,2.1
,SR_1h_1,Продажа,8549,1,10:25:31,5
,SR_1h_1,Купля,8569,1,10:29:30,5
,RI_1h,Продажа,133610,1,11:12:19,47.69231
,RI_1h,Купля,133930,1,11:16:29,47.69231
,GZ_1h_1,Продажа,14314,1,13:29:46,5.75
,RI_1h_1,Продажа,133410,1,13:31:02,27.77778
,GZ_1h_1,Купля,14294,1,13:37:55,5.75
,RI_1h_1,Купля,133250,1,13:53:23,27.77778
,SR_1h_1,Продажа,8516,1,14:06:29,3.6
,SR_1h_2,Продажа,8516,1,14:06:30,3.6
,SR_1h,Продажа,8510,1,14:17:33,3.08333
,SR_1h,Купля,8498,1,14:54:53,3.08333
,SR_1h_1,Купля,8505,1,14:56:25,3.6
,SR_1h_2,Купля,8505,1,14:56:25,3.6
,SR_1h_1,Купля,8543,1,16:31:20,16
,GZ_1h_1,Купля,14301,1,17:00:33,28.4
,GZ_1h_1,Продажа,14288,1,17:05:43,28.4
,SR_1h_1,Продажа,8513,1,17:51:49,16
,RI_1h_1,Продажа,132660,1,17:59:41,4.23077
,SR_1h,Продажа,8484,1,18:01:36,0.53846
,SR_1h_1,Продажа,8484,1,18:01:37,0.53846
,SR_1h_2,Продажа,8484,1,18:01:37,0.53846
,SR_1h,Купля,8467,1,18:18:58
,SR_1h_1,Купля,8467,1,18:18:59
,SR_1h_2,Купля,8467,1,18:18:59
,RI_1h_1,Купля,133010,1,18:29:19,4.23077
