,GZ_1h,Продажа,14720,1,10:03:38,19.63636
,GZ_1h_2,Продажа,14720,1,10:03:39,19.63636
,RI_1h_1,Купля,134880,1,10:03:40,60
,GZ_1h,Купля,14717,1,10:03:41,19.63636
,GZ_1h_2,Купля,14717,1,10:03:41,19.63636
,RI_1h,Купля,134980,1,10:04:08,20.9375
,RI_1h_2,Купля,134980,1,10:04:08,20.9375
,RI_1h_1,Продажа,135000,1,10:04:09,60
,GZ_1h_1,Купля,14738,1,10:04:19,6.07692
,SR_1h_2,Купля,8675,1,10:04:20,0.72727
,SR_1h,Купля,8677,1,10:04:22,0.72727
,RI_1h,Продажа,135330,1,10:05:02,20.9375
,RI_1h_2,Продажа,135330,1,10:05:02,20.9375
,GZ_1h_1,Продажа,14775,1,10:20:22,6.07692
,SR_1h,Продажа,8723,1,10:53:28,0.72727
,SR_1h_2,Продажа,8723,1,10:53:29,0.72727
,Eu_1h,Продажа,47557,1,11:02:11,7
,Si_1h,Продажа,34960,1,11:02:13,5.57692
,Eu_1h,Купля,47404,1,11:52:15,7
,Si_1h,Купля,34856,1,11:54:08,5.57692
,SR_1h_1,Купля,8723,1,16:16:03,14.33333
,SR_1h_1,Продажа,8691,1,16:48:22,14.33333
,SR_1h,Продажа,8684,1,16:58:35,10.23529
,RI_1h_2,Продажа,136740,1,17:00:02,440
,SR_1h_1,Продажа,8682,1,17:00:05,8.4
,RI_1h_1,Продажа,136750,1,17:00:06,440
,SR_1h_2,Продажа,8682,1,17:00:06,8.4
,RI_1h_1,Купля,136750,1,17:00:08,440
,GZ_1h,Продажа,14731,1,17:07:52,10.85714
,GZ_1h_2,Продажа,14731,1,17:07:52,10.85714
,GZ_1h_1,Продажа,14732,1,17:07:53,10.85714
,RI_1h,Продажа,135820,1,17:13:46,249.44444
,SR_1h_1,Купля,8627,1,17:13:49,8.4
,SR_1h_2,Купля,8627,1,17:13:50,8.4
,SR_1h,Купля,8614,1,17:15:04,10.23529
