,SR_1h,Купля,8594,1,10:21:33,5
,GZ_1h,Купля,14283,1,10:21:33,7.875
,RI_1h_2,Купля,132400,1,10:21:34,36.66667
,Si_1h,Продажа,34948,1,10:21:34,10
,ED_1h,Купля,1.3615,1,10:21:35,0.0002
,GZ_1h,Продажа,14288,1,10:21:36,7.875
,Si_1h,Купля,34946,1,10:21:37,10
,LK_1h,Купля,20868,1,10:22:37,13.375
,LK_1h,Продажа,20863,1,10:22:39,13.375
,Eu_1h,Продажа,47560,1,10:23:14,0.63158
,Eu_1h,Купля,47560,1,10:23:17,0.63158
,SR_1h,Продажа,8637,1,10:40:02,5
,RN_1h,Купля,24409,1,10:40:30,7.46667
,RN_1h,Продажа,24409,1,10:40:32,7.46667
,ED_1h,Продажа,1.3596,1,11:12:48,0.0002
,RN_1h,Продажа,24280,1,12:45:05,12
,RN_1h,Купля,24281,1,12:45:08,12
,LK_1h,Продажа,20642,1,12:59:36,3.76563
,GD_1h,Продажа,1315.6,1,13:47:39,0.42857
,GD_1h,Купля,1315.6,1,13:47:42,0.42857
,GZ_1h,Продажа,14213,1,14:05:13,8.11111
,GZ_1h,Купля,14262,1,14:36:08,8.11111
,SR_1h,Продажа,8511,1,15:00:03,13.25714
,SR_1h,Купля,8516,1,15:00:06,13.25714
,Si_1h,Продажа,34910,1,15:36:17,2.46154
,Si_1h,Купля,34901,1,15:36:20,2.46154
,GD_1h,Купля,1318.5,1,16:23:33,0.3
,GD_1h,Продажа,1318.5,1,16:23:36,0.3
,GZ_1h,Купля,14331,1,18:30:20,2.19048
,RI_1h_3,Продажа,131190,1,19:37:28,96.25
,ED_1h,Купля,1.3599,1,20:14:28,0.00023
,SR_1h,Продажа,8496,1,21:18:09,11.075
,SR_1h,Купля,8496,1,21:18:12,11.075
,VB_1h,Купля,4337,1,21:47:40,6.71429
,VB_1h,Продажа,4337,1,21:47:43,6.71429
,RI_1h_4,Купля,132190,1,21:49:03,81.66667
,GZ_1h,Продажа,14446,1,22:00:18,2.19048
,RI_1h_3,Купля,132600,1,22:01:13,96.25
,RI_1h_2,Продажа,133020,1,22:03:26,31.42857
,RN_1h,Купля,24645,1,23:04:03,2.67568
