,GZ_1h_1,Продажа,12949,1,10:05:20,12.66667
,RI_1h_1,Продажа,119260,1,10:05:30,73.33333
,SR_1h_1,Продажа,7363,1,10:06:03,6.33333
,GZ_1h_1,Купля,12934,1,10:06:16,12.66667
,RI_1h,Купля,119490,1,10:06:17,104.28571
,RI_1h_1,Купля,119490,1,10:06:17,73.33333
,RI_1h_2,Купля,119490,1,10:06:17,104.28571
,SR_1h_1,Купля,7375,1,10:06:17,6.33333
,RI_1h,Продажа,119420,1,10:06:40,104.28571
,RI_1h_2,Продажа,119420,1,10:06:40,104.28571
,GZ_1h,Купля,12981,1,10:08:51,8.625
,GZ_1h_1,Купля,12981,1,10:08:51,8.625
,GZ_1h_2,Купля,12981,1,10:08:51,8.625
,GZ_1h,Продажа,13035,1,10:10:28,8.625
,GZ_1h_1,Продажа,13035,1,10:10:28,8.625
,GZ_1h_2,Продажа,13035,1,10:10:28,8.625
,Si_1h,Купля,36545,1,14:03:11,6.97561
,Si_1h,Продажа,36525,1,14:21:16,6.97561
,Eu_1h,Купля,48830,1,15:17:16,12.18919
,Eu_1h,Продажа,48805,1,15:56:04,12.18919
,SR_1h_2,Купля,7542,1,16:35:13,1.5625
,SR_1h_2,Продажа,7515,1,17:02:25,1.5625
