,RI_1h_1,Продажа,122150,1,10:05:21,90.83333
,SR_1h_2,Продажа,7512,1,10:05:21,3.69231
,Si_1h,Купля,36319,1,10:05:26,3
,SR_1h_2,Купля,7527,1,10:08:41,3.69231
,RI_1h_1,Купля,122430,1,10:08:57,90.83333
,Si_1h,Продажа,36296,1,10:09:10,3
,SR_1h_1,Продажа,7508,1,10:12:16,1.22222
,SR_1h_1,Купля,7525,1,10:14:15,1.22222
,GZ_1h_1,Продажа,13150,1,10:34:12,1.25
,GZ_1h_1,Купля,13174,1,10:37:39,1.25
,RI_1h,Купля,123020,1,10:57:09,57.5
,RI_1h_2,Купля,123020,1,10:57:09,57.5
,RI_1h,Продажа,123180,1,10:59:14,57.5
,RI_1h_2,Продажа,123180,1,10:59:14,57.5
,GZ_1h,Купля,13309,1,12:44:57,4
,GZ_1h_2,Купля,13309,1,12:44:57,4
,GZ_1h,Продажа,13327,1,12:49:34,4
,GZ_1h_2,Продажа,13327,1,12:49:35,4
,RI_1h_2,Купля,123480,1,15:09:15,10
,GZ_1h_2,Купля,13334,1,15:09:27,0.83333
,SR_1h,Купля,7528,1,15:10:04,6.72727
,SR_1h,Продажа,7536,1,15:16:35,6.72727
,RI_1h_2,Продажа,123640,1,15:21:00,10
,GZ_1h_2,Продажа,13352,1,15:27:01,0.83333
,Eu_1h,Купля,48555,1,16:45:57,2.8
,Eu_1h,Продажа,48525,1,16:49:39,2.8
