,RI_1h_1,Продажа,126370,1,14:03:10,323.33333
,RI_1h_1,Купля,126210,1,14:21:09,323.33333
,RI_1h_2,Купля,126740,1,15:15:13,60.66667
,RI_1h,Купля,126740,1,15:15:14,60.66667
,RI_1h_1,Купля,126740,1,15:15:14,60.66667
,RI_1h,Продажа,126540,1,15:16:58,60.66667
,RI_1h_1,Продажа,126540,1,15:16:58,60.66667
,RI_1h_2,Продажа,126540,1,15:16:58,60.66667
,Si_1h,Продажа,36306,1,16:00:01,10.28571
,Si_1h,Купля,36327,1,16:28:43,10.28571
,GZ_1h_1,Купля,13670,1,16:30:06,6
,GZ_1h_1,Продажа,13650,1,16:41:29,6
,SR_1h_1,Купля,7912,1,17:00:31,13
,SR_1h_1,Продажа,7910,1,17:00:40,13
,GZ_1h_1,Продажа,13635,1,17:04:06,18
,GZ_1h_2,Продажа,13635,1,17:04:06,18
,SR_1h_1,Продажа,7871,1,17:04:13,3.8
,SR_1h_2,Продажа,7871,1,17:04:13,3.8
,GZ_1h_1,Купля,13618,1,17:07:18,18
,GZ_1h_2,Купля,13618,1,17:07:18,18
,SR_1h_1,Купля,7898,1,17:45:33,3.8
,SR_1h_2,Купля,7898,1,17:45:33,3.8
,GZ_1h,Продажа,13642,1,18:00:02,18
,GZ_1h,Купля,13654,1,18:00:31,18
,GZ_1h_1,Купля,13668,1,18:06:07,5
,GZ_1h,Купля,13693,1,18:06:38,1.92857
,GZ_1h_2,Купля,13693,1,18:06:38,1.92857
,GZ_1h_1,Продажа,13688,1,18:07:56,5
,GZ_1h,Продажа,13667,1,18:17:26,1.92857
,GZ_1h_2,Продажа,13667,1,18:17:26,1.92857
