,GZ_1h,Продажа,13217,1,10:05:00,3
,GZ_1h_1,Продажа,13217,1,10:05:00,3
,GZ_1h_2,Продажа,13217,1,10:05:00,3
,SR_1h_1,Купля,7365,1,10:05:50,14
,SR_1h_1,Продажа,7371,1,10:06:05,14
,RI_1h_1,Купля,120320,1,10:14:13,281.42857
,GZ_1h_1,Купля,13267,1,10:14:30,3
,RI_1h_1,Продажа,120300,1,10:15:11,281.42857
,GZ_1h,Купля,13298,1,10:20:03,3
,GZ_1h_1,Купля,13298,1,10:20:03,24.85714
,GZ_1h_2,Купля,13298,1,10:20:03,3
,GZ_1h,Купля,13305,1,10:20:04,25.8
,GZ_1h_2,Купля,13305,1,10:20:04,25.8
,GZ_1h_1,Продажа,13285,1,10:20:05,24.85714
,GZ_1h_2,Продажа,13285,1,10:20:05,25.8
,GZ_1h,Продажа,13276,1,10:26:27,25.8
,GZ_1h_2,Купля,13274,1,11:00:39,24.85714
,SR_1h_2,Продажа,7328,1,11:07:29,0.95652
,SR_1h,Продажа,7328,1,11:07:30,0.95652
,SR_1h_1,Продажа,7328,1,11:07:30,0.95652
,GZ_1h_2,Продажа,13294,1,11:12:21,24.85714
,SR_1h,Купля,7319,1,11:30:02,0.95652
,SR_1h_1,Купля,7319,1,11:30:02,0.95652
,SR_1h_2,Купля,7319,1,11:30:02,0.95652
,RI_1h_1,Продажа,119680,1,12:29:58,55.71429
,RI_1h_1,Купля,119520,1,12:30:06,55.71429
,GZ_1h_1,Продажа,13207,1,12:46:17,1.89286
,GZ_1h_1,Купля,13189,1,13:39:54,1.89286
,RI_1h,Купля,120040,1,14:45:01,215.55556
,RI_1h_1,Купля,120040,1,14:45:01,215.55556
,RI_1h_2,Купля,120040,1,14:45:01,215.55556
,GZ_1h_1,Купля,13313,1,14:45:02,16.8
,GZ_1h_2,Купля,13313,1,14:45:02,16.8
,RI_1h,Продажа,119990,1,14:45:19,215.55556
,RI_1h_1,Продажа,119990,1,14:45:19,215.55556
,RI_1h_2,Продажа,119990,1,14:45:19,215.55556
,GZ_1h_1,Продажа,13290,1,14:46:58,16.8
,GZ_1h_2,Продажа,13290,1,14:46:58,16.8
,GZ_1h,Купля,13284,1,15:40:12,16.8
,Si_1h,Купля,36154,1,16:07:23,5.71429
,GZ_1h,Продажа,13230,1,16:08:22,16.8
,Si_1h,Продажа,36141,1,16:09:51,5.71429
,Si_1h,Продажа,36122,1,16:30:29,16.9
,Si_1h,Купля,36126,1,16:30:31,16.9
,RI_1h_1,Купля,120040,1,17:56:34,136
,GZ_1h_1,Купля,13302,1,17:58:02,8.33333
,RI_1h_1,Продажа,120190,1,17:58:36,136
,SR_1h,Купля,7313,1,18:00:12,13.07143
,SR_1h_2,Купля,7313,1,18:00:12,13.07143
,SR_1h,Продажа,7313,1,18:03:22,13.07143
,SR_1h_2,Продажа,7313,1,18:03:22,13.07143
,SR_1h_1,Купля,7341,1,18:19:05,9.36364
,GZ_1h_1,Продажа,13303,1,18:39:01
,SR_1h_1,Продажа,7308,1,18:39:01
