,GZ_1h_1,Купля,13582,1,10:14:44,11.33333
,Si_1h,Продажа,35873,1,10:14:44,3.27273
,Eu_1h,Продажа,48055,1,10:14:44,8.56757
,Eu_1h,Купля,48036,1,10:15:58,8.56757
,Si_1h,Купля,35858,1,10:16:14,3.27273
,GZ_1h_1,Продажа,13602,1,10:28:27,11.33333
,GZ_1h_1,Продажа,13484,1,11:18:57,22.16667
,GZ_1h_2,Продажа,13484,1,11:18:57,22.16667
,GZ_1h_1,Купля,13491,1,11:18:58,22.16667
,GZ_1h_2,Купля,13491,1,11:18:58,22.16667
,SR_1h,Продажа,7432,1,11:40:04,8.77778
,SR_1h,Купля,7449,1,11:43:25,8.77778
,Eu_1h,Купля,48115,1,12:01:36,39.91667
,Eu_1h,Продажа,48115,1,12:01:37,39.91667
,Si_1h,Купля,35932,1,13:27:43,24.41667
,Si_1h,Продажа,35930,1,13:27:44,24.41667
,RI_1h_1,Продажа,122100,1,14:09:40,250
,RI_1h_1,Купля,122120,1,14:09:43,250
,RI_1h_2,Продажа,122350,1,15:12:06,250
,RI_1h_2,Купля,122370,1,15:12:07,250
,RI_1h,Продажа,122310,1,16:15:48,213.33333
,RI_1h,Купля,122190,1,16:16:02,213.33333
,GZ_1h,Продажа,13406,1,16:45:10,12.6875
,GZ_1h_1,Продажа,13406,1,16:45:10,12.6875
,GZ_1h_2,Продажа,13406,1,16:45:10,12.6875
,SR_1h_1,Продажа,7439,1,16:50:38,6.25
,SR_1h_2,Продажа,7439,1,16:50:38,6.25
,GZ_1h,Купля,13386,1,16:54:06,12.6875
,GZ_1h_1,Купля,13386,1,16:54:06,12.6875
,GZ_1h_2,Купля,13386,1,16:54:06,12.6875
,SR_1h_1,Купля,7431,1,17:07:47,6.25
,SR_1h_2,Купля,7431,1,17:07:47,6.25
