,Eu_1h,Купля,47001,1,10:02:03,27
,ED_1h,Купля,1.3624,1,10:48:53,0.0001
,ED_1h,Продажа,1.3624,1,10:48:56,0.0001
,Si_1h,Купля,34568,1,12:05:49,19
,LK_1h,Продажа,20591,1,12:06:24,5.54545
,Si_1h,Продажа,34494,1,12:31:33,19
,Eu_1h,Продажа,46874,1,15:31:35,27
,RN_1h,Продажа,24568,1,15:38:02,10.57143
,SR_1h,Продажа,8679,1,16:30:10,8.30435
,SR_1h,Купля,8680,1,16:30:12,8.30435
,LK_1h,Купля,20391,1,16:36:27,5.54545
,RI_1h_2,Купля,133880,1,17:24:40,84.61538
,RN_1h,Купля,24175,1,17:28:05,10.57143
,GZ_1h,Продажа,14566,1,18:00:07,13.2
,RI_1h,Продажа,133000,1,18:03:45,72.5
,RI_1h_3,Продажа,133000,1,18:03:45,72.5
,VB_1h,Купля,4249,1,19:03:36,9.8125
,VB_1h,Продажа,4249,1,19:03:39,9.8125
,Si_1h,Купля,34417,1,20:25:49,18.95238
,Eu_1h,Купля,46940,1,21:00:30,19
,RI_1h_2,Купля,133220,1,22:34:55,277.33333
,Eu_1h,Продажа,46910,1,22:59:29,19
