,RN_1h,Купля,24647,1,10:05:33,2.67568
,RN_1h,Продажа,24650,1,10:05:36,2.67568
,SR_1h,Продажа,8526,1,10:28:10,11.075
,SR_1h,Купля,8525,1,10:28:13,11.075
,GD_1h,Купля,1322.6,1,12:22:40,0.04
,GD_1h,Продажа,1327.9,1,12:44:47,0.04
,RN_1h,Купля,24724,1,14:21:22,0.54762
,RN_1h,Продажа,24741,1,14:21:25,0.54762
,LK_1h,Купля,20792,1,18:32:04,5.26667
,ED_1h,Продажа,1.3596,1,19:16:52,0.0001
,GD_1h,Продажа,1321.3,1,19:47:28,0.49
,ED_1h,Купля,1.3613,1,21:56:45,0.0001
,LK_1h,Продажа,20670,1,22:28:04,5.26667
,RI_1h_2,Продажа,136050,1,23:02:19,266
