,RI_1h,Продажа,130230,1,10:01:01,177.5
,RI_1h_2,Продажа,130230,1,10:01:01,177.5
,RI_1h_3,Продажа,130150,1,10:01:01,177.5
,RN_1h,Продажа,23950,1,10:50:06,11.6
,RN_1h,Купля,23950,1,10:50:09,11.6
,LK_1h,Купля,20026,1,11:05:49,8.53571
,LK_1h,Продажа,20026,1,11:05:52,8.53571
,RI_1h_4,Купля,130170,1,12:16:43,177.5
,VB_1h,Купля,4173,1,12:26:00,1.33333
,ED_1h,Продажа,1.3689,1,13:04:04,0.0004
,ED_1h,Купля,1.3692,1,13:31:38,0.0004
,VB_1h,Продажа,4129,1,15:33:21,1.25
,VB_1h,Купля,4134,1,15:33:24,1.25
,RI_1h_2,Купля,130770,1,16:03:14,88.33333
,SR_1h,Купля,8507,1,16:04:37,5
,SR_1h,Продажа,8506,1,16:04:40,5
,RN_1h,Купля,24158,1,16:05:48,3.5
,RN_1h,Продажа,24137,1,16:05:51,3.5
,GD_1h,Купля,1330.3,1,16:13:26,0.26
,GD_1h,Продажа,1330.4,1,16:13:29,0.26
,GZ_1h,Купля,14515,1,16:14:37,6.29412
,GZ_1h,Продажа,14514,1,16:14:40,6.29412
,RI_1h,Купля,131350,1,16:16:49,7.5
,RI_1h_3,Купля,131350,1,16:16:49,7.5
,RI_1h_4,Продажа,131350,1,16:16:49,177.5
,RI_1h_2,Продажа,131410,1,16:16:52,88.33333
,RI_1h_2,Купля,131460,1,16:16:55,7.5
,SR_1h,Купля,8546,1,19:00:11,2.45
,SR_1h,Продажа,8546,1,19:00:14,2.45
,RN_1h,Купля,24254,1,19:00:17,1.4
,RN_1h,Продажа,24259,1,19:00:20,1.4
,VB_1h,Продажа,4130,1,20:22:53,1.25
,GZ_1h,Продажа,14494,1,22:04:39,22
,VB_1h,Купля,4152,1,22:54:51,1.25
