,RN_1h,Продажа,25002,1,10:01:01,23.71429
,RI_1h,Продажа,134250,1,10:01:01,134.28571
,RI_1h_2,Продажа,134240,1,10:01:01,134.28571
,RN_1h,Купля,25002,1,10:01:03,23.71429
,RI_1h,Купля,134530,1,10:07:00,134.28571
,RI_1h_2,Купля,134530,1,10:07:00,134.28571
,GZ_1h,Купля,14875,1,10:08:54,4.16667
,GZ_1h,Продажа,14869,1,10:08:57,4.16667
,GZ_1h,Продажа,14831,1,12:53:18,12.45455
,GZ_1h,Купля,14833,1,12:53:21,12.45455
,Eu_1h,Купля,47488,1,13:19:13,12.57143
,RI_1h,Продажа,134180,1,14:03:08,57.5
,RI_1h_2,Продажа,134140,1,14:03:11,57.5
,RI_1h,Купля,134280,1,14:03:25,57.5
,RI_1h_2,Купля,134280,1,14:03:26,57.5
,Si_1h,Купля,34960,1,14:15:20,0.47619
,Si_1h,Продажа,34966,1,14:15:22,0.47619
,LK_1h,Продажа,20564,1,14:44:24,5.5
,LK_1h,Купля,20571,1,14:44:27,5.5
,LK_1h,Купля,20624,1,17:12:00,12.1
,RI_1h,Продажа,133300,1,17:38:34,74.0625
,RI_1h_2,Продажа,133300,1,17:38:34,74.0625
,RI_1h,Купля,133310,1,17:38:36,74.0625
,RI_1h_2,Купля,133310,1,17:38:36,74.0625
,LK_1h,Продажа,20564,1,17:58:31,12.1
,LK_1h,Продажа,20516,1,18:00:06,8.72727
,Eu_1h,Продажа,47626,1,18:02:18,12.57143
,RN_1h,Продажа,24960,1,18:02:47,9.75
,RN_1h,Купля,24872,1,18:12:18,9.75
,RN_1h,Продажа,24861,1,18:12:21,0.75
,RN_1h,Купля,24861,1,18:12:23,0.75
,LK_1h,Купля,20400,1,18:19:32,8.72727
,GD_1h,Продажа,1319.7,1,21:14:15,0.76923
,Si_1h,Продажа,34991,1,23:11:50,13
