,Si_1h,Продажа,34752,1,10:01:01,8.9
,GD_1h,Продажа,1326.5,1,10:01:02,0.43214
,Si_1h,Купля,34703,1,10:03:06,8.9
,LK_1h,Купля,20782,1,14:03:34,8.5
,LK_1h,Продажа,20752,1,14:22:00,8.5
,LK_1h,Продажа,20716,1,15:00:05,27.46667
,LK_1h,Купля,20733,1,15:18:49,27.46667
,RI_1h_2,Продажа,135230,1,16:00:04,233.75
,GD_1h,Купля,1319.7,1,16:19:35,0.43214
,GD_1h,Продажа,1319.4,1,16:19:38,0.24444
,GD_1h,Купля,1319.4,1,16:19:40,0.24444
,RI_1h_2,Купля,135360,1,16:23:02,233.75
,SR_1h,Продажа,8693,1,16:38:37,9.24138
,SR_1h,Купля,8695,1,16:38:39,9.24138
,GZ_1h,Продажа,14819,1,16:38:39,18.47059
,GZ_1h,Купля,14811,1,16:38:42,18.47059
,RN_1h,Продажа,24951,1,17:05:07,37.13333
,RN_1h,Купля,24948,1,17:05:09,37.13333
,Si_1h,Купля,34896,1,17:19:36,3.66667
,Eu_1h,Купля,47600,1,17:28:07,11.53846
,Eu_1h,Продажа,47575,1,17:28:10,11.53846
,Si_1h,Продажа,34819,1,19:00:03,3.66667
,GD_1h,Купля,1324.3,1,21:02:58,0.76923
,LK_1h,Продажа,20545,1,22:48:06,12.875
,LK_1h,Купля,20545,1,22:48:08,12.875
,SR_1h,Продажа,8655,1,22:52:17,6.64706
,SR_1h,Купля,8655,1,22:52:19,6.64706
,VB_1h,Продажа,4251,1,23:02:37,4.35294
,VB_1h,Купля,4251,1,23:02:40,4.35294
