,VB_1h,Продажа,4200,1,10:05:03,7.66667
,VB_1h,Купля,4200,1,10:05:06,7.66667
,GZ_1h,Продажа,14345,1,10:33:42,4
,GZ_1h,Купля,14343,1,10:33:44,4
,GZ_1h,Купля,14424,1,11:07:30,17
,GZ_1h,Продажа,14430,1,11:07:33,17
,Si_1h,Купля,34164,1,11:24:07,4.28571
,SR_1h,Купля,8561,1,12:07:27,5.54545
,GZ_1h,Купля,14460,1,12:07:45,10.16667
,GZ_1h,Продажа,14462,1,12:07:48,10.16667
,SR_1h,Продажа,8539,1,12:41:47,5.54545
,ED_1h,Продажа,1.3621,1,13:05:57,0.00047
,RI_1h_2,Продажа,133580,1,14:03:09,162
,LK_1h,Купля,20019,1,14:04:03,30
,LK_1h,Продажа,19968,1,14:09:14,30
,Si_1h,Купля,34297,1,15:15:51,9.2
,Si_1h,Продажа,34300,1,15:15:54,9.2
,RI_1h_2,Продажа,132440,1,15:31:41,134
,ED_1h,Купля,1.363,1,16:34:22,0.00047
,Eu_1h,Купля,46815,1,16:43:36,9.6
,GZ_1h,Купля,14595,1,17:38:31,3.38889
,GZ_1h,Продажа,14595,1,17:38:34,3.38889
,ED_1h,Купля,1.3637,1,18:00:23,5e-005
,ED_1h,Продажа,1.3632,1,18:19:34,5e-005
,VB_1h,Купля,4151,1,22:07:04,8.5
,VB_1h,Продажа,4151,1,22:07:07,8.5
,LK_1h,Купля,19873,1,23:27:50,18.71429
,LK_1h,Продажа,19873,1,23:27:53,18.71429
