,SR_1h,Продажа,8099,1,10:01:02,5.55556
,SR_1h_1,Продажа,8099,1,10:01:02,6.66667
,SR_1h_2,Продажа,8100,1,10:01:02,5.55556
,Si_1h,Купля,35660,1,10:01:03,7.4
,RI_1h,Продажа,125700,1,10:01:03,118.88889
,RI_1h_1,Продажа,125700,1,10:01:03,118.88889
,RI_1h_2,Продажа,125700,1,10:01:04,118.88889
,SR_1h_1,Купля,8094,1,10:01:22,6.66667
,Si_1h,Продажа,35636,1,10:01:27,7.4
,SR_1h,Купля,8063,1,10:01:29,5.55556
,SR_1h_2,Купля,8069,1,10:01:30,5.55556
,RI_1h,Купля,125560,1,10:01:57,118.88889
,RI_1h_1,Купля,125560,1,10:01:58,118.88889
,RI_1h_2,Купля,125560,1,10:01:58,118.88889
,Si_1h,Продажа,35557,1,10:36:19,10.375
,GZ_1h_1,Продажа,13945,1,10:50:28,2
,GZ_1h_1,Купля,13896,1,10:57:41,2
,Si_1h,Купля,35541,1,11:27:09,10.375
,GZ_1h_1,Купля,13787,1,17:02:17,57.25
,GZ_1h_1,Продажа,13807,1,17:59:31,57.25
,Si_1h,Купля,35655,1,18:01:16,4.64286
,Si_1h,Продажа,35703,1,18:22:08,4.64286
,GZ_1h_1,Купля,13818,1,21:09:18,14.33333
,RI_1h_1,Купля,123480,1,21:09:24,270
,RI_1h_1,Продажа,123730,1,23:30:00
,GZ_1h_1,Продажа,13835,1,23:30:00
