,GZ_1h,Купля,14524,1,10:01:54,22
,RN_1h,Купля,24274,1,10:01:54,0.43478
,GZ_1h,Купля,14522,1,10:01:57,4.2
,RN_1h,Продажа,24274,1,10:01:57,0.43478
,GZ_1h,Продажа,14522,1,10:02:00,4.2
,GD_1h,Продажа,1328.1,1,10:03:26,0.1875
,GD_1h,Купля,1328.1,1,10:03:29,0.1875
,RI_1h_4,Купля,131490,1,10:19:14,50
,RI_1h_4,Продажа,131460,1,10:19:17,50
,VB_1h,Купля,4167,1,10:24:41,1.625
,VB_1h,Продажа,4167,1,10:24:44,1.625
,RI_1h,Продажа,132670,1,11:17:44,7.5
,RI_1h_2,Продажа,132670,1,11:17:44,50
,RI_1h_3,Продажа,132730,1,11:17:44,50
,GD_1h,Купля,1330.3,1,13:13:01,0.46667
,GD_1h,Продажа,1330.3,1,13:13:03,0.46667
,SR_1h,Купля,8575,1,14:08:14,2.8
,SR_1h,Продажа,8575,1,14:08:17,2.8
,Eu_1h,Продажа,47549,1,14:21:54,23.38095
,Eu_1h,Купля,47549,1,14:21:57,23.38095
,RI_1h_2,Купля,133060,1,14:22:34,19.23077
,VB_1h,Купля,4184,1,14:54:33,0.86207
,VB_1h,Продажа,4184,1,14:54:36,0.86207
,RI_1h_2,Продажа,133860,1,15:28:00,19.23077
,ED_1h,Купля,1.3661,1,22:11:44,0.00027
,ED_1h,Продажа,1.3661,1,22:11:47,0.00027
